BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,event,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,dateStart,CZ_TIMEZONE,dateEnd,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,latitude,longitude,END_LAT,END_LON,EPISODE_NARRATIVE,description,DATA_SOURCE
201706,23,1330,201706,23,1330,117470,707674,ARKANSAS,5,2017,June,Thunderstorm Wind,C,5,BAXTER,LZK,2017-06-23 13:30,CST-6,2017-06-23 13:30,0,0,1,0,0.00K,0.00K,Emergency Manager,52,EG,,,,,,,,,,1,ESE,ELLIS,1,ESE,ELLIS,36.24,-92.25,36.24,-92.25,"Showers and thunderstorms brought damaging winds and flooding.||The rain intensified and was widespread south and east of Little Rock (Pulaski County) during the wee hours of the 23rd. This is when Cindy crossed the region. The radar estimated 6 to 7 inches of liquid just north of Monticello (Drew County) and not far from DeWitt (Arkansas County). At least five inches dumped at Wynne (Cross County). Not only were some roads impassible due to high water at these places, water got into homes. At the latter location, images showed fields converted into lakes.||Sadly, all the wind resulted in two fatalities. Just east of Salesville (Baxter County), a man was on Lake Norfork when the wind picked up (preceding a severe storm) and overturned his kayak. He was taken to a hospital and eventually died. A couple of miles south of Hardin (Jefferson County), a tree was toppled onto a vehicle and killed a motorist.","ONE FATAL, and this is a delayed report. A man was in Lake Norfork when thunderstorm winds overturned his kayak. Emergency personnel tried to revive him...but he eventually died.",CSV
201706,23,1600,201706,23,1645,118120,709859,TEXAS,48,2017,June,Heat,Z,118,TARRANT,FWD,2017-06-23 16:00,CST-6,2017-06-23 16:45,0,0,1,0,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,,,,,,,,,A 3 year old boy died after climbing into a hot car that was parked at his home in Fort Worth.,Investigators believe that the 3 year old Keandre Goodman was inside the vehicle for at least 45 minutes on Friday June 23 when his parents found him.,CSV
201706,23,1705,201706,23,1705,117470,707702,ARKANSAS,5,2017,June,Thunderstorm Wind,C,69,JEFFERSON,LZK,2017-06-23 17:05,CST-6,2017-06-23 17:05,0,0,1,0,0.00K,0.00K,Fire Department/Rescue,52,EG,,,,,,,,,,2,SSE,HARDIN,2,SSE,HARDIN,34.24,-92.13,34.24,-92.13,"Showers and thunderstorms brought damaging winds and flooding.||The rain intensified and was widespread south and east of Little Rock (Pulaski County) during the wee hours of the 23rd. This is when Cindy crossed the region. The radar estimated 6 to 7 inches of liquid just north of Monticello (Drew County) and not far from DeWitt (Arkansas County). At least five inches dumped at Wynne (Cross County). Not only were some roads impassible due to high water at these places, water got into homes. At the latter location, images showed fields converted into lakes.||Sadly, all the wind resulted in two fatalities. Just east of Salesville (Baxter County), a man was on Lake Norfork when the wind picked up (preceding a severe storm) and overturned his kayak. He was taken to a hospital and eventually died. A couple of miles south of Hardin (Jefferson County), a tree was toppled onto a vehicle and killed a motorist.",One fatality occurred...when a tree was blown over onto a car.  There were other people in the car but none of the others were hurt.,CSV
201706,24,1000,201706,24,1500,117788,708125,CALIFORNIA,6,2017,June,Excessive Heat,Z,61,COACHELLA VALLEY,SGX,2017-06-24 10:00,PST-8,2017-06-24 15:00,0,0,1,0,,,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,This is a continuation of the heat wave that began on June 16th.,An Elderly hiker died while hiking on a trail in La Quinta. Heat was suspected as a factor.,CSV
201706,25,1600,201706,25,1600,118059,709875,FLORIDA,12,2017,June,Rip Current,Z,168,COASTAL PALM BEACH COUNTY,MFL,2017-06-25 16:00,EST-5,2017-06-25 16:00,3,0,1,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"Gusty southeasterly winds lead to several days of strong rip currents along the Palm Beaches leading into June 25. A total of 11 swimmers were rescued by lifeguards at several county beaches during the mid and late afternoon, near the time of low tide.","Multiple members of the media reported that 4 swimmers were pulled out of the water from Ocean Reef Park and City Beach Municipal Park. These locations are near/on Singer Island, which is north of Palm Beach. A 14-year-old boy from Pahokee, Florida died in the hospital later that night. The other 3 people rescued were transported to area hospitals.",CSV
201706,27,1230,201706,27,1230,118061,709890,FLORIDA,12,2017,June,Lightning,C,11,BROWARD,MFL,2017-06-27 12:30,EST-5,2017-06-27 12:30,1,0,1,0,,,Broadcast Media,,,,,,,,,,,,3,W,HOLLYWOOD N PERRY AR,3,W,HOLLYWOOD N PERRY AR,26.0079,-80.2838,26.0079,-80.2838,Afternoon thunderstorms produced a lightning strike that struck two men at a construction site in Broward County.,"Multiple members of media reported two men were struck by lightning at a construction site at the Pines City Center in Pembroke Pines. A 34-year-old man was struck directly while the other indirectly. Both men were taken to a local area hospital. The man who was struck directly had entry and exit wounds and was given CPR by other construction workers before rescue crews arrived. He was transported to a local hospital where he died. The other man who was struck indirectly complained of numbness and was transported to the hospital where he was later released.||Time of the report is when the call was received by 911, and archived data showed lightning in that area around the time of the call.",CSV
201706,29,1530,201706,29,1530,115995,697130,FLORIDA,12,2017,June,Lightning,C,71,LEE,TBW,2017-06-29 15:30,EST-5,2017-06-29 15:30,1,0,1,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,3,ESE,FORT MYERS,3,ESE,FORT MYERS,26.61,-81.79,26.61,-81.79,Afternoon sea breeze thunderstorms developing across southwest Florida produced numerous lightning strikes throughout the area - one of which hit a woman who was 9 months pregnant.,"Local broadcast media reported that a 9 month pregnant woman was struck by lightning in a neighborhood in Fort Myers. She was transported to a local hospital. After arriving at the hospital, doctors delivered the baby. After a few weeks in intensive care, the child passed away. The mother was eventually released from the hospital and is back home recovering from her injuries.",CSV
201706,30,0,201706,30,2359,117595,707174,NEVADA,32,2017,June,Heat,Z,20,LAS VEGAS VALLEY,VEF,2017-06-30 0:00,PST-8,2017-06-30 23:59,0,0,2,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Two people died of heat-related causes in the Las Vegas Valley.,Two people died of heat-related causes in the Las Vegas Valley.,CSV
201707,1,0,201707,5,2359,118758,713481,NEVADA,32,2017,July,Heat,Z,20,LAS VEGAS VALLEY,VEF,2017-07-01 0:00,PST-8,2017-07-05 23:59,0,0,6,2,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Eight people died of heat related causes in Las Vegas.,Eight people died of heat related causes in Las Vegas.,CSV
201707,1,1400,201707,1,1400,119018,714819,TEXAS,48,2017,July,Rip Current,Z,242,KLEBERG,CRP,2017-07-01 14:00,CST-6,2017-07-01 14:00,0,0,1,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"Rip currents were prevalent along the Middle Texas coast from the weekend into Independence Day. Two women drowned in rip currents, one near Malaquite Beach and the other near Bob Hall Pier.",The body of a 59 year old woman from San Antonio was found on the beach at Malaquite Beach on the Padre Island National Seashore.,CSV
201707,3,1700,201707,3,1700,118068,717447,TEXAS,48,2017,July,Lightning,C,329,MIDLAND,MAF,2017-07-03 17:00,CST-6,2017-07-03 17:00,0,0,1,0,,0.00K,Law Enforcement,,,,,,,,,,,,2,NNE,MIDLAND,2,NNE,MIDLAND,32.0242,-102.0698,32.0242,-102.0698,There was an upper disturbance over the Central Plains which weakened an upper ridge over New Mexico/Arizona. Abundant moisture and above normal temperatures were in place across West Texas which created an unstable atmosphere. There was an outflow boundary over the northern Permian Basin which provided a focus for thunderstorm development. These conditions resulted in thunderstorms with frequent lightning across the Permian Basin.,A thunderstorm with frequent lightning developed across Midland County and moved across the City of Midland. A 43 year old man was struck by lightning at the 300 block of Maple Avenue and was later declared dead at the hospital.,CSV
201707,4,1200,201707,4,1200,119018,714820,TEXAS,48,2017,July,Rip Current,Z,243,NUECES,CRP,2017-07-04 12:00,CST-6,2017-07-04 12:00,0,0,1,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"Rip currents were prevalent along the Middle Texas coast from the weekend into Independence Day. Two women drowned in rip currents, one near Malaquite Beach and the other near Bob Hall Pier.",A 34 year old woman from Garland Texas along with a 16 year old boy were pulled from the water after being found face down near Bob Hall Pier. The woman received CPR but was unresponsive. She passed away at a local hospital.,CSV
201707,6,1100,201707,8,2000,118759,713483,NEVADA,32,2017,July,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,2017-07-06 11:00,PST-8,2017-07-08 20:00,0,0,11,9,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"Excessive Heat Warning criteria were reached in the Mojave Desert from the 6th through the 8th. From the 6th through the 10th, 20 people died in Las Vegas of heat related causes.","Excessive heat criteria were reached in Las Vegas from the 6th through the 8th. From the 6th through the 10th, 20 people died of heat related causes.",CSV
201707,7,150,201707,7,205,118705,713099,MICHIGAN,26,2017,July,Thunderstorm Wind,C,139,OTTAWA,GRR,2017-07-07 1:50,EST-5,2017-07-07 2:05,0,0,1,0,250.00K,0.00K,Law Enforcement,76,MG,,,,,,,,,,1,SSW,GRAND HAVEN,1,SSW,GRAND HAVEN,43.05,-86.24,43.05,-86.24,"Severe thunderstorms developed and resulted in numerous reports of high winds and isolated reports of hail.  Numerous trees and power lines fell in a 100 mile long and 30 mile wide swath from Grand Haven to northwest of Jackson. Grand Haven was hard hit by very strong winds coming off Lake Michigan. A man was killed when a large tree fell through his house in Grand Haven. A wind gust of 91 mph was recorded on the north Grand Haven breakwater. An unverified gust of at least 88 mph and possibly as high as 103 mph was recorded by a home weather station in the South Highland area, north of Rosy Mound.  Wind gusts likely reached 60 to 80 mph across much of the rest of Ottawa county into Kent county.  A gust to 88 mph was recorded on a rooftop at Grand Valley State University in Allendale.",A large tree fell on a home in Grand Haven and killed a 72 year old man.  An 88 mph measured wind gust was recorded at Grand Valley State University in Allendale.  Numerous trees and power lines were blown down across Ottawa county.,CSV
201707,9,1430,201707,9,1430,119319,716427,NORTH CAROLINA,37,2017,July,Rip Current,Z,110,COASTAL BRUNSWICK,ILM,2017-07-09 14:30,EST-5,2017-07-09 14:30,0,0,1,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,A rip current caused a fatality at Holden Beach.,A rip current caused a fatality at Holden Beach. The incident occurred at low tide near 315 Ocean Blvd.,CSV
201707,9,2020,201707,9,2100,118582,713603,TEXAS,48,2017,July,Flood,C,121,DENTON,FWD,2017-07-09 20:20,CST-6,2017-07-09 21:00,0,0,1,0,0.00K,0.00K,Newspaper,,,Heavy Rain,,,,,,,,,1,NW,DENTON,1,NW,DENTON,33.2359,-97.1667,33.234,-97.1684,"An upper level disturbance provided enough lift to generate scattered showers and thunderstorms during the afternoons of July 8th and 9th. Damaging wind was the primary severe weather occurrence, but a few storms also produced quarter sized hail and caused localized flash flooding.","A news report indicated that 3 homeless men were swept away by flood waters. Two of the men made it out of the water, but the body of the third man was found in a retention pond behind the Walmart at Rayzor Ranch Marketplace.",CSV
201707,10,1805,201707,10,1805,119122,715399,FLORIDA,12,2017,July,Lightning,C,91,OKALOOSA,MOB,2017-07-10 18:05,CST-6,2017-07-10 18:05,0,0,1,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,5,W,BAKER,5,W,BAKER,30.8,-86.7843,30.8,-86.7843,A lightning strike killed a camper in northwest Florida.,A lightning strike killed a camper at the Wilderness Landing campground along the Blackwater River.,CSV
201707,11,1100,201707,11,1100,119587,717500,NORTH CAROLINA,37,2017,July,Lightning,C,133,ONSLOW,MHX,2017-07-11 11:00,EST-5,2017-07-11 11:00,1,0,1,0,0.00K,0.00K,Newspaper,,,,,,,,,,,,0,N,(NCA)MCAS NEW RIVER,0,N,(NCA)MCAS NEW RIVER,34.7,-77.42,34.7,-77.42,Two marines were struck by lightning on July 11. One of the marines subsequently passed away from serious injuries sustained by the lightning strike several days later.,Two marines were struck by lightning while working on aircraft at New River MCAS. One of the marines passed away several days later due to serious injuries sustained from the lightning strike.,CSV
201707,11,1404,201707,11,1404,116797,702335,NORTH CAROLINA,37,2017,July,Rip Current,Z,95,CARTERET,MHX,2017-07-11 14:04,EST-5,2017-07-11 14:04,0,0,1,0,0.00K,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,,,,,,,,,A 59 year old male drowned due to a rip current at Fort Macon.,"A 59 year old male swimming just west of the guarded beach at Fort Macon State Park was caught in a rip current and drowned. His 24 year old son tried to rescue him and nearly drowned, but is OK.",CSV
201707,12,0,201707,13,2359,118762,713485,NEVADA,32,2017,July,Heat,Z,20,LAS VEGAS VALLEY,VEF,2017-07-12 0:00,PST-8,2017-07-13 23:59,0,0,2,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Two people died of heat related causes in Las Vegas.,Two people died of heat related causes in Las Vegas.,CSV
201707,15,1300,201707,15,1600,118763,713487,NEVADA,32,2017,July,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,2017-07-15 13:00,PST-8,2017-07-15 16:00,0,0,10,4,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,"Excessive Heat Warning criteria were reached in Las Vegas on the 15th. From the 15th through the 18th, 14 people died of heat related causes.","Fourteen people died of heat related causes in Las Vegas from the 15th through the 18th, following a day of excessive heat on the 15th.",CSV
201707,15,1530,201707,15,1830,119185,715746,ARIZONA,4,2017,July,Flash Flood,C,7,GILA,FGZ,2017-07-15 15:30,MST-7,2017-07-15 18:30,0,0,10,0,0.00K,0.00K,Park/Forest Service,,,Heavy Rain / Burn Area,,,,,,,,,12,ESE,WASHINGTON PARK,2,NW,(0E4)PAYSON ARPT,34.3798,-111.0663,34.2768,-111.3739,"Thunderstorms caused flash flooding, hail, and wind damage across southern Yavapai and northern Gila Counties.",Very heavy rain over the Highland Fire scar and surrounding areas produced flash flooding in Ellison Creek which flows into the East Verde River. This is a very popular swimming area during the summer. Ten people were killed by the flooding (ages 2 to 57). Four people were rescued by helicopter after they were trapped in trees.,CSV
201707,15,1540,201707,15,1540,118910,715873,SOUTH CAROLINA,45,2017,July,Thunderstorm Wind,C,7,ANDERSON,GSP,2017-07-15 15:40,EST-5,2017-07-15 15:40,0,0,1,0,0.00K,0.00K,State Official,45,EG,,,,,,,,,,7,W,STARR,7,W,STARR,34.376,-82.82,34.376,-82.82,Scattered to numerous thunderstorms and storm clusters developed along and near a nearly stationary front Upstate South Carolina throughout the afternoon. A few of the storms produced brief damaging winds and hail.,"Department of Natural Resources reported a man and woman were thrown from their boat by a strong thunderstorm wind gust on Lake Hartwell near the Singing Pines recreation area. While the woman was quickly rescued by other boaters, the 54-year-old man was presumed drowned, as his body was never recovered.",CSV
201707,17,400,201707,17,400,116648,701747,NEW JERSEY,34,2017,July,Rip Current,Z,14,EASTERN MONMOUTH,PHI,2017-07-17 4:00,EST-5,2017-07-17 4:00,0,0,1,0,,,Newspaper,,,,,,,,,,,,,,,,,,,,,,"A hot and humid airmass was present ahead of a frontal boundary which slowly moved southeast toward and then through the state. Several rounds of thunderstorms moved through the region ahead of this front over the course of a few days. 2,800 people lost power in Ocean county.",A girl was caught in a rip current the afternoon of the 16th and died the morning of the 17th.,CSV
201707,17,1300,201707,22,1700,116899,702905,CALIFORNIA,6,2017,July,Wildfire,Z,67,MOTHERLODE/CAMPTONVILLE TO GROVELAND,STO,2017-07-17 13:00,PST-8,2017-07-22 17:00,0,0,1,0,,,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,Hot and dry temperatures brought enhanced fire danger.,"A rancher was badly burned in the Maria Fire on Monday, July 17th. The fire was in Calaveras County, near Mokelumne Hill. There were 117 acres burned, with numerous structures threatened, but none reported burned. The rancher had third degree burns over 90% of his body, and passed away on July 29th.",CSV
201707,17,1300,201707,17,1430,116940,703303,NEW MEXICO,35,2017,July,Heat,Z,536,ROOSEVELT COUNTY,ABQ,2017-07-17 13:00,MST-7,2017-07-17 14:30,1,0,1,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"Authorities in Portales, New Mexico say two in-home day care workers who are mother and daughter have been arrested on suspicion of child abuse after two young children were left in a hot car for about 90 minutes following a trip to the park. One child is dead and the other is in critical condition. The high temperature in the Portales area was 95 degrees. Police say officers responded to a report that two children were having seizures at the home day care Tuesday afternoon discovered that the girls were not breathing and began lifesaving measures. Family members told a reporter with the Eastern New Mexico News that Maliyah Jones, who was 22 months old, died at Roosevelt General Hospital. According to court records, the newspaper reported on its website that Aubrianna Loya, whose age was listed as under 3, was transferred to a Lubbock hospital in critical condition.","An infant and a toddler were left in a hot car for nearly 90 minutes in Portales, NM while temperatures outside were in the middle 90s. The infant died at a nearby hospital and the other is in critical condition at a hospital in Lubbock, TX.",CSV
201707,18,1735,201707,18,1735,118839,713947,NORTH CAROLINA,37,2017,July,Lightning,C,105,LEE,RAH,2017-07-18 17:35,EST-5,2017-07-18 17:35,0,0,1,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,1,W,JONESBORO,1,W,JONESBORO,35.47,-79.18,35.47,-79.18,"An upper level low located across the Piedmont of central North Carolina coupled with a warm moist boundary layer to produce scattered to numerous storms during the afternoon into the evening across the Western Piedmont of North Carolina. Some of these storms became severe and produce severe hail and damaging winds, along with one report of flash flooding.","A 39 year old male was struck and killed by a lightning strike while taking cover from the storm under a tree in Sanford, North Carolina.",CSV
201707,19,1300,201707,19,1700,116663,701447,MISSISSIPPI,28,2017,July,Heat,Z,42,YAZOO,JAN,2017-07-19 13:00,CST-6,2017-07-19 17:00,0,0,1,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Hot and humid conditions occurred July 20th and 21st. Temperatures were in the mid 90s across the ArkLaMiss with heat indices around 100 to 108 degrees.,A 56 year old man died from hyperthermia at a home on East 5th Street. The air conditioning unit at the home was not functioning properly at the time.,CSV
201707,20,0,201707,24,2359,118764,713489,NEVADA,32,2017,July,Heat,Z,20,LAS VEGAS VALLEY,VEF,2017-07-20 0:00,PST-8,2017-07-24 23:59,0,0,8,0,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Eight people died of heat related causes in Las Vegas.,Eight people died of heat related causes in Las Vegas.,CSV
201707,21,1913,201707,21,1913,119252,716063,ALABAMA,1,2017,July,Lightning,C,81,LEE,BMX,2017-07-21 19:13,CST-6,2017-07-21 19:13,0,0,1,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,1,NE,CAWATCHEE,1,NE,CAWATCHEE,32.6846,-85.1149,32.6846,-85.1149,A narrow band of thunderstorms developed along an outflow boundary over eastern Lee County.,A 34 year old male died when he was struck by lightning while boating on Lake Harding.,CSV
201707,22,2300,201707,23,200,117502,706970,KENTUCKY,21,2017,July,Flash Flood,C,23,BRACKEN,ILN,2017-07-22 23:00,EST-5,2017-07-23 2:00,0,0,1,0,250.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,1,NE,AUGUSTA,2,S,AUGUSTA,38.7761,-83.9932,38.7463,-83.9994,"Thunderstorms developed during the evening hours along a stalled frontal boundary located along the Ohio River. The storms continued into the early morning hours, producing heavy rain and flash flooding. A few of the storms also produced damaging winds.","Five to seven inches of rain produced widespread flash flooding across Bracken County. Two homes were washed away off of Augusta-Minerva Road, killing one man (M82MH). Several other homes in the area sustained damage due to the high water. About 20 boats broke from their moorings on Bracken Creek and were washed into the Ohio River. Several roads across the area also sustained damage due to the rushing water.",CSV
201707,24,1200,201707,24,2000,119588,717501,MISSOURI,29,2017,July,Heat,Z,52,LINCOLN,LSX,2017-07-24 12:00,CST-6,2017-07-24 20:00,1,0,1,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"A man died on 7/24/17, in his home due to heat exhaustion. The power had been out for a couple of days due to thunderstorm damage.  High temperatures on July 24th were around 90 degrees.",A 76 year old man died in his home from heat exhaustion. The power had been out for a couple of days due to thunderstorm damage.,CSV
201707,24,1200,201707,24,1200,116777,702273,FLORIDA,12,2017,July,Rip Current,Z,112,COASTAL BAY,TAE,2017-07-24 12:00,EST-5,2017-07-24 12:00,0,0,1,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"On July 24th, the Bay County Sheriff's office reported a drowning due to rip currents behind Coral Reef Condominiums on Thomas Drive.  Single red flags were flying at the time of the incident and a high rip current risk statement had been issued for the day.",,CSV
201707,26,1530,201707,26,1530,116918,703127,ALABAMA,1,2017,July,Lightning,C,69,HOUSTON,TAE,2017-07-26 15:30,CST-6,2017-07-26 15:30,0,0,1,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,2,E,KEYTONS,2,E,KEYTONS,31.103,-85.3434,31.103,-85.3434,Scattered afternoon thunderstorms developed across the area with one person being struck by lightning.,"A 16 years old boy was standing on the porch of his home when a nearby tree was struck by lightning off Willie Varnum Road.  The lightning then jumped from the tree to the boy, killing him.",CSV
201707,28,0,201707,31,2359,118765,713491,NEVADA,32,2017,July,Heat,Z,20,LAS VEGAS VALLEY,VEF,2017-07-28 0:00,PST-8,2017-07-31 23:59,0,0,4,1,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Five people died in Las Vegas of heat related causes.,Five people died in Las Vegas of heat related causes.,CSV
201707,28,1623,201707,28,1623,116996,703697,FLORIDA,12,2017,July,Lightning,C,9,BREVARD,MLB,2017-07-28 16:23,EST-5,2017-07-28 16:23,1,0,1,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,2,S,(COF)PATRICK AFB,2,S,(COF)PATRICK AFB,28.2006,-80.5951,28.2006,-80.5951,"A thunderstorm developed along the sea breeze near the southern Brevard County coast. As the storm moved offshore it produced a lightning strike which struck two beachgoers, killing one of them.","Broadcast media reported that a group of three men were visiting the SPRA park in Satellite Beach when lighting struck two of the men. An off-duty life guard and another bystander gave CPR to one of the victims who was unconscious until Fire Rescue arrived, then both men were transported to a local hospital. One victim, a 35-year-old man from Philadelphia, Pennsylvania later died due to his injuries. The second man was only stunned by the lighting strike and had non-life threatening injuries.",CSV
201707,30,1700,201707,30,1800,119641,717739,NEW YORK,36,2017,July,Rip Current,Z,81,SOUTHEAST SUFFOLK,OKX,2017-07-30 17:00,EST-5,2017-07-30 18:00,1,0,1,0,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,,,,,,,,,"An unusually strong low pressure system tracking to the south and east of Long Island Saturday July 29th to Sunday July 30th, created an east to west sweep of 3 to 5 foot surf across Eastern Long Island beaches on Sunday July 30th. This resulted in moderate to strong long shore currents and localized rip currents.","The body of a missing swimmer was found by park rangers and the US Coast Guard in the area of Smith Point Park. According to Suffolk County officials, the teenager and his girlfriend were swimming on Sunday after lifeguards went home for the evening, and the man became caught in a rip current. The girlfriend was rescued from the water but the teenager was not found until the next morning.",CSV
201708,1,0,201708,4,2359,119674,717833,NEVADA,32,2017,August,Heat,Z,20,LAS VEGAS VALLEY,VEF,2017-08-01 0:00,PST-8,2017-08-04 23:59,0,0,5,1,0.00K,0.00K,County Official,,,,,,,,,,,,,,,,,,,,,,Six people died of heat related causes in the Las Vegas Valley.,Six people died of heat related causes in the Las Vegas Valley.,CSV
201708,1,2015,201708,1,2015,118424,711661,NEW JERSEY,34,2017,August,High Surf,Z,25,EASTERN ATLANTIC,PHI,2017-08-01 20:15,EST-5,2017-08-01 20:15,0,0,1,0,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,,,,,,,,,A drowning occurred in Atlantic City Beach.,A 31 year old male entered the water in Atlantic City Beach around 8:15 PM EDT on August 1st and drowned due to high surf.,CSV
201708,2,1400,201708,2,1400,118697,713023,MICHIGAN,26,2017,August,Rip Current,Z,6,ALGER,MQT,2017-08-02 14:00,EST-5,2017-08-02 14:00,0,0,1,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"Strong northerly flow across Lake Superior created dangerous rip currents along the beaches of Alger county, which unfortunately took the life of one individual on 8/2.","At least two individuals were swimming in Lake Superior at a beach in Alger County, east of the Laughing Whitefish River outlet, when they were both swept out towards the open waters by a rip current. Both individuals were in water that was waist deep when the first individual was pulled out by the rip current. Upon trying to rescue the individual, the second swimmer was also pulled out by the same current. The current was so strong it was reported that the individual who lost their life had been ripped out of the hands of the second individual. The second individual was able to self-rescue back to shore, but unfortunately the first individual that was pulled out by the rip current was unreachable and lost their life. Both were from Gahanna, Ohio, 612 miles away from the incident.",CSV
201708,2,1640,201708,2,1640,117485,706581,NEW JERSEY,34,2017,August,Rip Current,Z,24,EASTERN CAPE MAY,PHI,2017-08-02 16:40,EST-5,2017-08-02 16:40,0,0,1,0,,,Newspaper,,,,,,,,,,,,,,,,,,,,,,A man was overcome by a large wave and could not return to the surface. He died at the hospital the next day.,A man got knocked over by a wave near the 59th street beach in Sea Isle and drowned.,CSV
201708,2,1710,201708,2,1710,119655,730576,OHIO,39,2017,August,Lightning,C,151,STARK,CLE,2017-08-02 17:10,EST-5,2017-08-02 17:10,0,0,1,0,0.00K,0.00K,Newspaper,,,,,,,,,,,,1,W,NORTH BREWSTER,1,W,NORTH BREWSTER,40.7209,-81.6123,40.7209,-81.6123,A cold front moved across northern Ohio on August 2nd.  Scattered thunderstorms developed along this front.  At least one of the thunderstorms became severe.,An 82 year old man was struck by lightning and killed while working outside.  This incident occurred just outside of Brewster.,CSV
201708,3,1632,201708,3,1632,119363,716579,MARYLAND,24,2017,August,Thunderstorm Wind,C,5,BALTIMORE,LWX,2017-08-03 16:32,EST-5,2017-08-03 16:32,3,0,1,0,0.00K,0.00K,Broadcast Media,50,EG,,,,,,,,,,1,ENE,TIMONIUM,1,ENE,TIMONIUM,39.4383,-76.6053,39.4383,-76.6053,A weak boundary along with hot and humid air caused thunderstorms to develop. A few thunderstorms became severe due to high amounts of instability.,A tree fell onto a vehicle near Pot Spring Road and Deer Fox Lane. The tree falling onto the vehicle resulted in one fatality and three injuries.,CSV
201708,3,1900,201708,4,2200,119930,718756,PUERTO RICO,99,2017,August,Rip Current,Z,8,NORTHWEST,SJU,2017-08-03 19:00,AST-4,2017-08-04 22:00,0,0,1,0,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,,,,,,,,,A tropical wave moving across the region created hazardous marine conditions as well as a high rip current risk.,A 19 year old male swept away by rip currents and corpse found at Pozo Teodoro Isabela. Information confirmed by OMME Isabela.,CSV
201708,4,0,201708,4,1,117257,719149,INDIANA,18,2017,August,Thunderstorm Wind,C,49,FULTON,IWX,2017-08-04 0:00,EST-5,2017-08-04 0:01,0,0,1,0,0.00K,0.00K,Broadcast Media,50,EG,,,,,,,,,,2,WNW,BRUCE LAKE,2,WNW,BRUCE LAKE,41.0843,-86.424,41.0843,-86.424,"An unstable, but poorly sheared environment allowed for several rounds of showers and thunderstorms from mid afternoon on the 3rd into the overnight hours of the 4th. Isolated wind damage occurred in a few locations, mainly to older or rotten trees.","A 45 year old male, riding a moped, struck a downed tree on State Route 17, near County Road 200 North. The driver was ejected and pronounced dead at a local hospital. The time noted for this entry was when the accident happened. Thunderstorms were not occurring at the time, but had occurred on the 3rd.",CSV
