dateStart,event,latitude,longitude,description
2019-12-24 16:12:00 UTC,BATTERY,41.778785401,-87.684848686,AGGRAVATED PO: OTHER DANG WEAP
2019-12-24 17:56:00 UTC,BATTERY,41.881183104,-87.68498211,AGGRAVATED: OTHER DANG WEAPON
2019-12-24 18:18:00 UTC,BATTERY,41.891598468,-87.760517149,AGGRAVATED: HANDGUN
2019-12-24 18:19:00 UTC,BATTERY,41.691875818,-87.611671292,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-24 18:30:00 UTC,BATTERY,41.662574446,-87.643845274,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-24 18:40:00 UTC,BATTERY,41.878882787,-87.724472274,AGGRAVATED: HANDGUN
2019-12-24 18:45:00 UTC,BATTERY,41.976931659,-87.680117187,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-24 19:00:00 UTC,BATTERY,41.870493737,-87.730217085,AGGRAVATED: OTHER DANG WEAPON
2019-12-24 21:30:00 UTC,BATTERY,41.863330777,-87.727523713,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-24 21:30:00 UTC,BATTERY,41.73868471,-87.674077009,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-24 21:35:00 UTC,BATTERY,41.894159014,-87.708956122,AGGRAVATED: HANDGUN
2019-12-24 21:47:00 UTC,BATTERY,41.947232161,-87.705391149,AGGRAVATED: HANDGUN
2019-12-24 22:30:00 UTC,BATTERY,41.696579759,-87.540081588,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-24 22:33:00 UTC,BATTERY,41.787452268,-87.620090056,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-24 22:49:00 UTC,BATTERY,41.744274934,-87.645071545,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-24 22:54:00 UTC,BATTERY,41.904627359,-87.710301495,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-24 23:17:00 UTC,BATTERY,41.702712085,-87.623392962,AGGRAVATED: HANDGUN
2019-12-24 23:22:00 UTC,BATTERY,41.907379245,-87.69569767,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-24 23:25:00 UTC,BATTERY,41.871648038,-87.723784586,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-24 23:25:00 UTC,BATTERY,41.870833492,-87.716170158,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-24 23:45:00 UTC,BATTERY,41.779319624,-87.673602318,AGG PRO.EMP: OTHER DANG WEAPON
2019-12-25 01:15:00 UTC,BATTERY,41.813293011,-87.666324435,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-25 01:30:00 UTC,BATTERY,41.837812441,-87.721933329,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-25 01:37:00 UTC,BATTERY,41.828960051,-87.692348667,AGGRAVATED: HANDGUN
2019-12-25 01:55:00 UTC,BATTERY,41.884916598,-87.76334948,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-25 01:57:00 UTC,BATTERY,41.84162652,-87.720818073,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-25 02:07:00 UTC,BATTERY,41.83149316,-87.680196318,AGGRAVATED: HANDGUN
2019-12-25 03:10:00 UTC,BATTERY,41.730276993,-87.603830307,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-25 03:14:00 UTC,BATTERY,41.880487595,-87.745964635,AGGRAVATED: HANDGUN
2019-12-25 03:42:00 UTC,BATTERY,41.847368095,-87.702669116,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-25 08:05:00 UTC,BATTERY,41.696343478,-87.615597861,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-25 09:05:00 UTC,BATTERY,41.773972137,-87.667142585,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-25 10:40:00 UTC,BATTERY,41.744997768,-87.602582699,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-25 11:19:00 UTC,BATTERY,41.852731587,-87.701390474,AGGRAVATED: OTHER DANG WEAPON
2019-12-25 11:50:00 UTC,BATTERY,41.74587795,-87.685242239,AGGRAVATED: HANDGUN
2019-12-25 12:07:00 UTC,BATTERY,41.89499875,-87.746419366,AGGRAVATED: OTHER DANG WEAPON
2019-12-25 13:30:00 UTC,BATTERY,41.784278913,-87.683777679,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-25 13:30:00 UTC,BATTERY,41.867029173,-87.65473744,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-25 14:05:00 UTC,BATTERY,41.83689598,-87.723505312,AGGRAVATED: OTHER DANG WEAPON
2019-12-25 17:40:00 UTC,BATTERY,41.856688363,-87.694366079,AGGRAVATED: OTHER DANG WEAPON
2019-12-25 18:35:00 UTC,BATTERY,41.86187256,-87.716505967,AGGRAVATED OF A CHILD
2019-12-25 19:00:00 UTC,BATTERY,41.849546197,-87.701517256,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-25 21:00:00 UTC,BATTERY,41.931390046,-87.757257989,AGGRAVATED: OTHER DANG WEAPON
2019-12-25 21:20:00 UTC,BATTERY,41.883728726,-87.726989536,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-25 23:47:00 UTC,BATTERY,41.877353099,-87.702899477,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-26 00:26:00 UTC,BATTERY,41.865192653,-87.659760756,AGGRAVATED: OTHER DANG WEAPON
2019-12-26 01:00:00 UTC,BATTERY,41.865192352,-87.659709362,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-26 02:35:00 UTC,BATTERY,41.695447959,-87.530040867,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-26 02:35:00 UTC,BATTERY,41.76312381,-87.661467128,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-26 07:20:00 UTC,BATTERY,41.852004263,-87.688536253,AGGRAVATED: OTHER DANG WEAPON
2019-12-26 08:00:00 UTC,BATTERY,41.721394792,-87.648612493,AGGRAVATED: OTHER DANG WEAPON
2019-12-26 11:42:00 UTC,BATTERY,41.904442908,-87.661993264,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-26 13:15:00 UTC,BATTERY,41.941494269,-87.724806915,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-26 14:29:00 UTC,BATTERY,41.734863386,-87.561095172,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-26 15:25:00 UTC,BATTERY,41.65002461,-87.545629218,AGGRAVATED: OTHER DANG WEAPON
2019-12-26 17:04:00 UTC,BATTERY,41.780760731,-87.661822015,AGGRAVATED: HANDGUN
2019-12-26 17:44:00 UTC,BATTERY,41.876720197,-87.701088107,AGGRAVATED: HANDGUN
2019-12-26 18:57:00 UTC,BATTERY,41.76501006,-87.656946192,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-26 20:05:00 UTC,BATTERY,41.75672972,-87.562691263,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-26 20:16:00 UTC,BATTERY,41.749904766,-87.624514982,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-26 20:52:00 UTC,BATTERY,41.78424334,-87.667971257,AGGRAVATED: HANDGUN
2019-12-26 21:35:00 UTC,BATTERY,41.733248943,-87.587141468,AGGRAVATED OF A SENIOR CITIZEN
2019-12-26 22:38:00 UTC,BATTERY,41.893534589,-87.628115208,AGG: HANDS/FIST/FEET SERIOUS INJURY
2019-12-26 23:03:00 UTC,BATTERY,41.772303877,-87.621874577,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-27 00:00:00 UTC,BATTERY,41.883578698,-87.709734846,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-27 00:32:00 UTC,BATTERY,41.774934868,-87.703041938,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-27 00:45:00 UTC,BATTERY,41.72802938,-87.662840357,AGGRAVATED: OTHER DANG WEAPON
2019-12-27 02:30:00 UTC,BATTERY,41.981909781,-87.806708844,AGGRAVATED: HANDGUN
2019-12-27 02:35:00 UTC,BATTERY,41.693138663,-87.653141209,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-27 04:00:00 UTC,BATTERY,41.679106927,-87.62632107,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-27 11:20:00 UTC,BATTERY,41.954024244,-87.68760823,AGGRAVATED OF A CHILD
2019-12-27 12:00:00 UTC,BATTERY,41.931096211,-87.778957962,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-27 14:39:00 UTC,BATTERY,41.768105576,-87.620179762,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-27 15:45:00 UTC,BATTERY,41.872738311,-87.7096236,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-27 17:50:00 UTC,BATTERY,41.878232554,-87.686355881,AGGRAVATED: HANDGUN
2019-12-27 17:50:00 UTC,BATTERY,41.770551418,-87.56989416,AGGRAVATED: OTHER DANG WEAPON
2019-12-27 18:30:00 UTC,BATTERY,41.75944789,-87.586156305,AGGRAVATED: HANDGUN
2019-12-27 21:00:00 UTC,BATTERY,41.87528403,-87.724275108,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-27 21:03:00 UTC,BATTERY,41.745693859,-87.555208608,AGGRAVATED PO: OTHER DANG WEAP
2019-12-27 21:13:00 UTC,BATTERY,41.904786279,-87.69329161,AGGRAVATED: HANDGUN
2019-12-27 22:00:00 UTC,BATTERY,41.846421297,-87.633040727,AGGRAVATED: OTHER DANG WEAPON
2019-12-27 23:21:00 UTC,BATTERY,41.752694639,-87.601579201,AGGRAVATED: HANDGUN
2019-12-27 23:50:00 UTC,BATTERY,41.876163244,-87.715737008,AGGRAVATED: HANDGUN
2019-12-28 04:03:00 UTC,BATTERY,41.876705244,-87.751202356,AGGRAVATED: HANDGUN
2019-12-28 04:53:00 UTC,BATTERY,41.705302598,-87.626488255,AGGRAVATED: HANDGUN
2019-12-28 08:30:00 UTC,BATTERY,41.771684277,-87.571053811,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-28 10:16:00 UTC,BATTERY,41.874060099,-87.705924314,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-28 15:00:00 UTC,BATTERY,41.877235445,-87.714059628,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-28 15:07:00 UTC,BATTERY,41.873761911,-87.699597167,AGGRAVATED: HANDGUN
2019-12-28 16:43:00 UTC,BATTERY,41.871727721,-87.718654582,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-28 17:23:00 UTC,BATTERY,41.850830503,-87.729575987,AGGRAVATED: HANDGUN
2019-12-28 19:06:00 UTC,BATTERY,41.753479344,-87.668373369,AGGRAVATED: HANDGUN
2019-12-28 19:15:00 UTC,BATTERY,41.647923751,-87.61626361,AGGRAVATED: HANDGUN
2019-12-28 19:35:00 UTC,BATTERY,41.763647371,-87.586265199,AGGRAVATED: OTHER DANG WEAPON
2019-12-28 19:45:00 UTC,BATTERY,41.985421498,-87.829756604,AGGRAVATED: OTHER DANG WEAPON
2019-12-28 20:10:00 UTC,BATTERY,41.736819983,-87.565175308,AGGRAVATED: OTHER DANG WEAPON
2019-12-28 20:30:00 UTC,BATTERY,41.707095328,-87.628834415,AGGRAVATED: OTHER DANG WEAPON
2019-12-28 22:00:00 UTC,BATTERY,41.721672662,-87.627858348,AGGRAVATED: OTHER DANG WEAPON
2019-12-28 22:14:00 UTC,BATTERY,41.879277478,-87.762859804,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-29 00:30:00 UTC,BATTERY,41.758697737,-87.59364192,AGGRAVATED: OTHER DANG WEAPON
2019-12-29 01:07:00 UTC,BATTERY,41.952044367,-87.646252386,AGGRAVATED: OTHER DANG WEAPON
2019-12-29 01:40:00 UTC,BATTERY,41.896163599,-87.748285612,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-29 02:00:00 UTC,BATTERY,41.669692141,-87.63682977,AGGRAVATED: OTHER DANG WEAPON
2019-12-29 02:26:00 UTC,BATTERY,41.768020578,-87.572284866,AGGRAVATED: HANDGUN
2019-12-29 02:28:00 UTC,BATTERY,41.903708614,-87.631437924,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-29 03:00:00 UTC,BATTERY,41.765316099,-87.611625977,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-29 04:37:00 UTC,BATTERY,41.846464599,-87.694115485,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-29 04:40:00 UTC,BATTERY,41.892915345,-87.634105046,AGGRAVATED: HANDGUN
2019-12-29 05:00:00 UTC,BATTERY,41.892628411,-87.63115524,AGG: HANDS/FIST/FEET SERIOUS INJURY
2019-12-29 09:00:00 UTC,BATTERY,41.888119752,-87.765135251,AGGRAVATED: OTHER DANG WEAPON
2019-12-29 15:43:00 UTC,BATTERY,41.889497462,-87.618294943,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-29 16:30:00 UTC,BATTERY,41.749818843,-87.65251021,AGGRAVATED: OTHER DANG WEAPON
2019-12-29 17:36:00 UTC,BATTERY,41.906876843,-87.720352713,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-29 17:50:00 UTC,BATTERY,41.734790661,-87.559667164,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-29 17:55:00 UTC,BATTERY,41.933785955,-87.653897951,AGG: HANDS/FIST/FEET SERIOUS INJURY
2019-12-29 18:00:00 UTC,BATTERY,41.751317167,-87.563800456,AGGRAVATED: OTHER DANG WEAPON
2019-12-29 18:00:00 UTC,BATTERY,41.908430535,-87.638509526,AGGRAVATED: OTHER DANG WEAPON
2019-12-29 18:04:00 UTC,BATTERY,41.798539069,-87.685383058,AGGRAVATED: OTHER DANG WEAPON
2019-12-29 18:50:00 UTC,BATTERY,41.805040255,-87.659151464,AGGRAVATED: HANDGUN
2019-12-29 19:15:00 UTC,BATTERY,41.875508384,-87.656975687,AGGRAVATED: OTHER DANG WEAPON
2019-12-29 20:00:00 UTC,BATTERY,41.774210511,-87.590552872,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-29 20:05:00 UTC,BATTERY,41.754210106,-87.607733678,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-29 20:50:00 UTC,BATTERY,41.780855651,-87.663038277,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-29 21:24:00 UTC,BATTERY,41.891988337,-87.756716013,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-29 23:15:00 UTC,BATTERY,41.877104077,-87.724390016,AGGRAVATED: HANDGUN
2019-12-29 23:40:00 UTC,BATTERY,41.7690002,-87.573930201,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-30 01:35:00 UTC,BATTERY,41.895015707,-87.675615785,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-30 04:00:00 UTC,BATTERY,41.837732058,-87.71460943,AGGRAVATED: OTHER DANG WEAPON
2019-12-30 09:15:00 UTC,BATTERY,41.657585695,-87.595736902,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-30 13:22:00 UTC,BATTERY,41.891844275,-87.754263898,AGGRAVATED: HANDGUN
2019-12-30 14:24:00 UTC,BATTERY,41.942257928,-87.669951491,AGGRAVATED OF A SENIOR CITIZEN
2019-12-30 17:15:00 UTC,BATTERY,41.745998473,-87.550360557,AGGRAVATED: HANDGUN
2019-12-30 17:57:00 UTC,BATTERY,41.937718335,-87.64056599,AGGRAVATED: OTHER DANG WEAPON
2019-12-30 17:59:00 UTC,BATTERY,41.896975411,-87.760711524,AGGRAVATED: HANDGUN
2019-12-30 19:29:00 UTC,BATTERY,41.768965054,-87.568219399,AGGRAVATED: OTHER DANG WEAPON
2019-12-30 20:00:00 UTC,BATTERY,41.75350644,-87.665946948,AGGRAVATED OF A SENIOR CITIZEN
2019-12-30 20:49:00 UTC,BATTERY,41.877258758,-87.712278516,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-30 21:37:00 UTC,BATTERY,41.750066278,-87.554913938,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-30 21:55:00 UTC,BATTERY,41.874751986,-87.762815598,AGGRAVATED: HANDGUN
2019-12-30 22:00:00 UTC,BATTERY,41.888309133,-87.765140918,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-30 22:40:00 UTC,BATTERY,41.898175559,-87.620192647,AGGRAVATED OF A SENIOR CITIZEN
2019-12-31 00:38:00 UTC,BATTERY,41.86982616,-87.723842281,AGGRAVATED: OTHER DANG WEAPON
2019-12-31 01:00:00 UTC,BATTERY,41.877111878,-87.723791419,AGGRAVATED: OTHER DANG WEAPON
2019-12-31 01:04:00 UTC,BATTERY,41.680423484,-87.645649862,AGGRAVATED: HANDGUN
2019-12-31 02:10:00 UTC,BATTERY,41.782971547,-87.614478581,AGGRAVATED: HANDGUN
2019-12-31 09:00:00 UTC,BATTERY,41.909145183,-87.785264745,AGGRAVATED OF A SENIOR CITIZEN
2019-12-31 09:00:00 UTC,BATTERY,41.818335171,-87.684695624,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-31 09:30:00 UTC,BATTERY,41.831122218,-87.62590563,AGGRAVATED: OTHER DANG WEAPON
2019-12-31 09:47:00 UTC,BATTERY,41.686367139,-87.633732093,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-31 12:30:00 UTC,BATTERY,41.877809197,-87.761734553,AGGRAVATED: HANDGUN
2019-12-31 14:01:00 UTC,BATTERY,41.726590874,-87.606348419,AGGRAVATED: HANDGUN
2019-12-31 14:36:00 UTC,BATTERY,41.810676762,-87.675199089,AGGRAVATED OF A CHILD
2019-12-31 15:20:00 UTC,BATTERY,41.735655324,-87.673657336,AGG PRO.EMP: OTHER DANG WEAPON
2019-12-31 15:45:00 UTC,BATTERY,41.662452952,-87.637800755,AGG: HANDS/FIST/FEET SERIOUS INJURY
2019-12-31 15:45:00 UTC,BATTERY,41.745340136,-87.605070606,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-31 16:25:00 UTC,BATTERY,41.722059653,-87.662697289,AGGRAVATED: HANDGUN
2019-12-31 17:14:00 UTC,BATTERY,41.924779505,-87.739010315,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-31 17:30:00 UTC,BATTERY,41.908560535,-87.677409143,AGGRAVATED: OTHER DANG WEAPON
2019-12-31 20:10:00 UTC,BATTERY,41.772540956,-87.574024077,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-31 21:18:00 UTC,BATTERY,41.878317645,-87.74934071,AGGRAVATED: HANDGUN
2019-12-31 23:00:00 UTC,BATTERY,41.702738531,-87.536190123,AGG: HANDS/FIST/FEET SERIOUS INJURY
2019-12-31 23:00:00 UTC,BATTERY,41.931135348,-87.77627118,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-31 23:54:00 UTC,BATTERY,41.779173667,-87.653277703,AGGRAVATED:KNIFE/CUTTING INSTR
